Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
2006450786,"8 Dec 2018, 10:32:48",Morning Run,Run,,2481,9.83,159,31,FALSE,,New Balance 880v7 Jan18,activities/2144613710.fit.gz,69.9,,2481,2481,9835.2,5.9,,18.9,194,21.2,28.2,2.3,0,,,94,89,159,139,,,473,,,31,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019989808,"16 Dec 2018, 12:34:29",Lunch Run,Run,,1834,6.21,218,91,FALSE,,New Balance 880v7 Jan18,activities/2158792875.fit.gz,69.9,,1834,1782,6215.5,4.6,,20.1,115,45.5,58.6,5.7,0,,,89,83,218,179,,,504,,,91,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021741372,"17 Dec 2018, 14:13:12",Afternoon Run,Run,,1476,5.23,160,17,FALSE,,New Balance 880v7 Jan18,activities/2160659421.fit.gz,69.9,,1476,1463,5238.2,10.7,,22.1,197,16.2,39,7,0,,,92,84,160,140,,,315,,,17,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024994885,"19 Dec 2018, 13:10:53",Afternoon Run,Run,,1732,6.23,160,20,FALSE,,New Balance 880v7 Jan18,activities/2164060076.fit.gz,69.9,,1732,1669,6235.3,9.1,,20.5,327,16.1,26.6,7.3,0,,,94,85,160,135,,,316,,,20,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029242407,"22 Dec 2018, 09:06:35",Morning Run,Run,,1249,4.92,208,90,FALSE,,New Balance 880v7 Jan18,activities/2168492764.fit.gz,69.9,,1249,1249,4920.1,5.7,,67.7,76,35.6,58.1,7.6,0,,,107,88,208,190,,,388,,,90,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052777051,"3 Jan 2019, 14:04:51",Afternoon Run,Run,,1651,5.66,153,10,FALSE,,New Balance 880v7 Jan18,activities/2193415181.fit.gz,69.9,,1651,1580,5665.5,9.7,,16.8,249,16.1,28.8,5.5,0,,,118,85,153,131,,,286,,,10,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052781106,"24 Dec 2018, 16:03:57",Afternoon Run,Run,,1522,5.14,169,25,FALSE,,New Balance 880v7 Jan18,activities/2193414669.fit.gz,69.9,,1522,1434,5145.2,4.7,,18.6,108,45.5,56.7,6.1,0.2,,,112,83,169,145,,,310,,,25,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052781416,"25 Dec 2018, 09:03:34",Morning Run,Run,,1238,4.97,199,49,FALSE,,New Balance 880v7 Jan18,activities/2193414906.fit.gz,69.9,,1238,1238,4978.7,6.7,,23.6,106,62.1,70.6,4.1,0,,,94,88,199,165,,,328,,,49,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061950828,"7 Jan 2019, 12:57:29",Lunch Run,Run,,1587,5.9,186,56,FALSE,,New Balance 880v7 Jan18,activities/2203058434.fit.gz,69.9,,1587,1528,5905.1,7.3,,19.2,197,16.1,25.1,4.4,0,,,90,85,186,161,,,407,,,56,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2072926043,"10 Dec 2018, 08:26:54",Morning Run,Run,,1888,6.64,198,55,FALSE,,New Balance 880v7 Jan18,activities/2214375776.fit.gz,69.9,,1888,1857,6646.6,7.1,,14.3,534,12.8,26.6,12.2,0,,,92,85,198,157,,,426,,,55,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2075768538,"12 Jan 2019, 09:04:54",Morning Run,Run,,1255,4.92,165,10,FALSE,,New Balance 880v7 Jan18,activities/2217526217.fit.gz,69.9,,1255,1255,4920.9,5.5,,68.9,97,35.6,58.3,9.2,0,,,98,87,165,134,,,246,,,10,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077927939,"13 Jan 2019, 11:36:41",Lunch Run,Run,,3464,8.89,186,54,FALSE,,New Balance 880v7 Jan18,activities/2220127610.fit.gz,69.9,,3464,2420,8896.8,10,,24.3,390,1.4,6.2,4.8,0,,,97,86,186,149,,,541,,,54,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/05057790-19d3-4c11-9091-858c6dd06944.jpg
2086414016,"18 Jan 2019, 08:29:51",Morning Run,Run,,1407,4.83,178,41,FALSE,,New Balance 880v7 Jan18,activities/2228886913.fit.gz,69.9,,1407,1407,4835.3,4.9,,50.2,107,35.6,58,8.2,0,,,90,84,178,156,,,348,,,41,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2088526790,"19 Jan 2019, 09:07:23",Morning Run,Run,,1290,4.92,178,27,FALSE,,New Balance 880v7 Jan18,activities/2231072541.fit.gz,69.9,,1290,1290,4925.6,5.1,,68.5,124,35.5,58.3,8.3,0,,,95,87,178,150,,,296,,,27,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091153166,"20 Jan 2019, 10:00:26",Fred Hughes 10,Run,,4080,15.99,204,236,FALSE,,New Balance 880v7 Jan18,activities/2233799360.fit.gz,69.9,,4080,4080,15991.8,5.9,,162.9,338,93.2,135.7,7.9,0,,,96,88,204,176,,,1174,,,236,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098199445,"23 Jan 2019, 14:08:09",Afternoon Run,Run,,1650,5.6,155,6,FALSE,,New Balance 880v7 Jan18,activities/2241039586.fit.gz,69.9,,1650,1635,5604,6,,24.8,362,16.1,27.8,5.9,-0.1,,,91,84,155,110,,,199,,,6,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100158070,"24 Jan 2019, 12:54:45",Lunch Run,Run,,1589,6.2,180,48,FALSE,,New Balance 880v7 Jan18,activities/2243025580.fit.gz,69.9,,1589,1582,6202.1,12,,28.8,337,14.9,27.6,9,-0.1,,,91,85,180,156,,,378,,,48,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2103790110,"26 Jan 2019, 09:08:02",Morning Run,Run,,1249,4.93,159,9,FALSE,,New Balance 880v7 Jan18,activities/2246749977.fit.gz,69.9,,1249,1249,4930.5,5.8,,69.1,178,35.5,58.1,7.9,0,,,98,88,159,131,,,226,,,9,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113320279,"30 Jan 2019, 13:52:37",Afternoon Run,Run,,1545,5.68,206,96,FALSE,,New Balance 880v7 Jan18,activities/2256691830.fit.gz,69.9,,1545,1476,5679.3,12.4,,6.8,30,16.3,23.5,4.4,-0.1,,,92,86,206,183,,,464,,,96,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2115348165,"31 Jan 2019, 14:11:03",Afternoon Run,Run,,1724,6.38,187,55,FALSE,,New Balance 880v7 Jan18,activities/2258771141.fit.gz,69.9,,1724,1677,6387.6,8,,23,235,16.2,25.2,6.5,0,,,92,87,187,159,,,422,,,55,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2123676297,"4 Feb 2019, 14:04:59",Afternoon Run,Run,,1458,5.44,147,7,FALSE,,New Balance 880v7 Jan18,activities/2267407737.fit.gz,69.9,,1458,1405,5439.1,7.9,,19.7,208,15.6,27.9,15.5,0,,,121,85,147,122,,,232,,,7,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128182393,"6 Feb 2019, 14:22:21",Afternoon Run,Run,,1862,5.8,186,24,FALSE,,New Balance 880v7 Jan18,activities/2272040286.fit.gz,69.9,,1862,1741,5803,9.3,,38.3,418,2.2,19.6,14.9,0,,,110,84,186,142,,,366,,,24,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2131781994,"8 Feb 2019, 08:03:23",Morning Run,Run,,1383,4.38,210,54,FALSE,,New Balance 880v7 Jan18,activities/2275713965.fit.gz,69.9,,1383,1359,4383.4,5.1,,43.7,95,37.3,58.2,7.6,0,,,89,82,210,166,,,337,,,54,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2135062983,"9 Feb 2019, 18:03:02",Evening Run,Run,,1500,5.33,168,30,FALSE,,New Balance 880v7 Jan18,activities/2279097759.fit.gz,69.9,,1500,1452,5335,6.6,,30.8,120,47.3,61.3,9.4,0,,,89,83,168,147,,,322,,,30,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2138775711,"10 Feb 2019, 11:30:44",London city runners,Run,,5580,17.4,,,FALSE,,New Balance 880v7 Jan18,,69.9,,5580,5580,17400,,,,,,,,0,,,,,,,,,1493,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2155637719,"17 Feb 2019, 10:32:19",Morning Run,Run,,2538,9.94,179,56,FALSE,,New Balance 880v7 Jan18,activities/2297345354.fit.gz,69.9,,2538,2538,9946.2,6.7,,160.9,252,49.9,114.1,16.5,0,,,96,88,179,149,,,546,,,56,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2158919198,"18 Feb 2019, 21:28:58",Night Run,Run,,2707,8.16,173,29,FALSE,,New Balance 880v7 Jan18,activities/2301724129.fit.gz,69.9,,2707,2653,8159.1,5.3,,65.2,176,45.5,88,11,0.1,,,92,79,173,136,,,489,,,29,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2168699052,"23 Feb 2019, 09:06:40",Morning Run,Run,,1233,4.93,167,7,FALSE,,New Balance 880v7 Jan18,activities/2311830755.fit.gz,69.9,,1233,1233,4931.3,9.9,,68,154,35.6,58.2,8.2,0,,,98,89,167,125,,,203,,,7,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2171921192,"24 Feb 2019, 11:32:40",Lunch Run,Run,,3549,10.49,185,80,FALSE,,New Balance 880v7 Jan18,activities/2315170775.fit.gz,69.9,,3549,3002,10494.1,10.3,,30.8,801,-2.9,6.2,15.1,0,,,90,84,185,146,,,587,,,80,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2174535111,"25 Feb 2019, 14:13:30",Afternoon Run,Run,,1766,5.31,149,5,FALSE,,New Balance 880v7 Jan18,activities/2317877058.fit.gz,69.9,,1766,1438,5311,7.9,,19.6,223,16.1,25.1,6.4,0,,,92,86,149,118,,,226,,,5,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181475615,"28 Feb 2019, 12:36:25",Lunch Run,Run,,1726,6.57,190,32,FALSE,,New Balance 880v7 Jan18,activities/2324978601.fit.gz,69.9,,1726,1699,6572.4,8.4,,12.6,255,15.3,26.5,21.4,0,,,93,86,190,144,,,376,,,32,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2192552982,"5 Mar 2019, 09:00:06",Weights session,Weight Training,,3600,0,,,FALSE,,,,,,3600,3600,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2192741908,"5 Mar 2019, 13:22:49",Afternoon Run,Run,,1686,6.21,159,6,FALSE,,New Balance 880v7 Jan18,activities/2336583388.fit.gz,69.9,,1686,1650,6211.4,8.4,,8.9,224,16.1,25.2,5.9,-0.1,,,92,86,159,107,,,189,,,6,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2197152571,"7 Mar 2019, 14:14:18",Lunch run💨💨💨,Run,,1627,6.2,162,11,FALSE,,New Balance 880v7 Jan18,activities/2341125456.fit.gz,69.9,,1627,1601,6200.1,8.4,,23.2,271,16.1,26,12.8,0,,,92,87,162,124,,,267,,,11,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203752632,"10 Mar 2019, 09:02:02",Morning Run,Run,,5292,21.07,199,80,FALSE,,New Balance 880v7 Jan18,activities/2347901846.fit.gz,69.9,,5292,5246,21070,11.4,,61.1,768,-3.3,12.4,15,0,,,98,90,199,144,,,958,,,80,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210748139,"13 Mar 2019, 14:16:27",Afternoon Run,Run,,1618,5.97,194,56,FALSE,,New Balance 880v7 Jan18,activities/2355086719.fit.gz,69.9,,1618,1569,5977.6,6,,11.3,83,16.2,26.8,8.5,-0.1,,,97,87,194,162,,,418,,,56,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2213778597,"14 Mar 2019, 19:49:58",Evening Run,Run,,1452,5.05,155,5,FALSE,,New Balance 880v7 Jan18,activities/2358180429.fit.gz,69.9,,1452,1452,5052,4.1,,0,,,,0,0,,,92,82,155,113,,,196,,,5,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2222211593,"18 Mar 2019, 14:01:32",Afternoon Run,Run,,1950,5.17,192,12,FALSE,,New Balance 880v7 Jan18,activities/2366931848.fit.gz,69.9,,1950,1574,5176.8,5.4,,11.6,120,16.2,25.1,10.2,-0.1,,,89,83,192,129,,,276,,,12,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233552615,"20 Mar 2019, 19:53:13",Gym session,Run,,1659,2.11,147,6,FALSE,,New Balance 880v7 Jan18,activities/2378628060.fit.gz,69.9,,1659,1659,2112.5,4,,0,,,,0,0,,,92,73,147,109,,,205,,,6,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233552812,"23 Mar 2019, 09:09:13",Morning Run,Run,,1225,4.76,190,67,FALSE,,New Balance 880v7 Jan18,activities/2378628485.fit.gz,69.9,,1225,1225,4761,4.3,,0,,,,0,0,,,95,89,190,174,,,354,,,67,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2251151952,"30 Mar 2019, 09:05:04",Morning Run,Run,,1216,4.93,200,58,FALSE,,New Balance 880v7 Jan18,activities/2396881149.fit.gz,69.9,,1216,1216,4933.6,8.6,,68,169,35.6,58.2,7.5,0,,,99,88,200,171,,,337,,,58,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2259649230,"2 Apr 2019, 13:38:33",Afternoon Run,Run,,1658,6.5,,,FALSE,,New Balance 880v7 Jan18,,69.9,,1658,1658,6500,,,,,,,,0,,,,,,,,,558,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2264465856,"4 Apr 2019, 13:05:05",Weights,Weight Training,,2317,2.89,193,21,FALSE,,,activities/2410759597.fit.gz,69.9,,2317,2317,2898.9,3.9,,0,,,,0,0,,,88,72,193,118,,,331,,,21,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274564763,"8 Apr 2019, 13:05:37",Afternoon Run,Run,,1885,7.32,170,22,FALSE,,New Balance 880v7 Jan18,activities/2421319826.fit.gz,69.9,,1885,1862,7322.8,11.2,,26.8,346,16.2,31.2,8.1,0,,,94,87,170,131,,,315,,,22,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279549276,"10 Apr 2019, 13:42:31",Weights,Weight Training,,3600,0,,,FALSE,,,,,,3600,3600,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286148288,"13 Apr 2019, 08:08:55",Morning Run,Run,,1219,4.92,163,19,FALSE,,New Balance 880v7 Jan18,activities/2433306803.fit.gz,69.9,,1219,1219,4926.3,5.8,,67.3,105,35.5,58.1,9.6,0,,,96,88,163,144,,,272,,,19,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2294070117,"16 Apr 2019, 13:05:36",Afternoon Run,Run,,1889,7.07,179,45,FALSE,,New Balance 880v7 Jan18,activities/2441608562.fit.gz,69.9,,1889,1864,7075,11.3,,25.6,327,16.1,28.3,4.4,0,,,92,85,179,152,,,457,,,45,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2299053609,"18 Apr 2019, 11:11:34",Lunch Run,Run,,2187,7.51,179,48,FALSE,,New Balance 880v7 Jan18,activities/2446775600.fit.gz,69.9,,2187,2040,7512.3,10.2,,27.7,435,16.1,29.4,13,0,,,94,86,179,152,,,483,,,48,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2312432399,"23 Apr 2019, 12:20:06",Afternoon Run,Run,,1992,6.75,163,29,FALSE,,New Balance 880v7 Jan18,activities/2460796225.fit.gz,69.9,,1992,1896,6753.9,7,,18.9,266,16.1,30,6.3,0,,,94,85,163,144,,,416,,,29,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315484967,"24 Apr 2019, 12:48:43",Gym,Workout,,3187,3.48,209,17,FALSE,,,activities/2464024823.fit.gz,69.9,,3187,1765,3481.5,3.8,,0,8,20,20.5,0.6,0,,,88,68,209,132,,,356,,,17,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2322101941,"27 Apr 2019, 08:12:30",Morning Run,Run,,1216,4.93,195,17,FALSE,,New Balance 880v7 Jan18,activities/2470933618.fit.gz,69.9,,1216,1216,4930.5,5.2,,67.4,91,35.6,58,7.7,0,,,98,88,195,138,,,256,,,17,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329931980,"30 Apr 2019, 07:51:11",Kalamata run,Run,Fuelled by Greek coffee and savory crepes.,4317,11.49,186,80,FALSE,,New Balance 880v7 Jan18,activities/2479143667.fit.gz,69.9,,4317,3265,11498.1,7,,76.9,295,-1,30.9,11.4,0.2,,,92,86,186,152,,,750,,,80,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/5d02453d-373e-4969-b168-8b98f95fbd17.jpg|media/09c93d2b-79a9-49c4-9367-d97a6e41dccf.jpg|media/4fc1215f-eefe-4108-9b23-4adbdc54fd9b.jpg
2346807318,"6 May 2019, 15:20:25",Afternoon ride,Ride,,4498,12.39,132,6,FALSE,,Black Beauty,activities/2496788040.fit.gz,69.9,8.6,4498,2939,12393.8,12.6,,141.7,291,42.7,134.4,44.8,0,,,63,59,132,92,,69,263,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381240323,"19 May 2019, 17:29:27",Evening Run,Run,,3010,7.6,188,42,FALSE,,New Balance 880v7 Jan18,activities/2532459474.fit.gz,69.9,,,2164,7606.3,4.6,,140,172,34.3,48.9,3.8,0,,,91,84,188,142,,,436,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2382630920,"20 May 2019, 12:28:40",Afternoon Run,Run,,1965,6.96,183,39,FALSE,,New Balance 880v7 Jan18,activities/2533902253.fit.gz,69.9,,,1880,6965.8,18.8,,339,355,16.1,26.9,9.1,0,,,93,86,183,150,,,445,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2395217831,"25 May 2019, 08:06:13",Morning Run,Run,,1225,4.82,174,13,FALSE,,New Balance 880v7 Jan18,activities/2546832839.fit.gz,69.9,,,1218,4825.8,6.5,,71,58,35.6,58.2,7.9,0,,,94,87,174,135,,,236,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2396781755,"25 May 2019, 17:03:41",Evening Run,Run,,3602,8.28,183,33,FALSE,,New Balance 880v7 Jan18,activities/2548451062.fit.gz,69.9,,,2594,8282.5,5.7,,118,132,29.2,52,8.7,0,,,92,83,183,138,,,537,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416971708,"2 Jun 2019, 08:33:47",Dulwich summer league,Run,Horniman museum is conveniently close by!,1966,7.9,189,54,FALSE,,New Balance 880v7 Jan18,activities/2569390786.fit.gz,69.9,,,1966,7903.2,5.1,,89,85,28.1,52.5,4.4,0.1,,,96,88,189,153,,,465,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441513267,"11 Jun 2019, 12:45:17",Afternoon Run,Run,,1823,6.48,191,40,FALSE,,New Balance 880v7 Jan18,activities/2594784580.fit.gz,69.9,,,1761,6481.3,5.8,,104,130,16.2,25.2,12.3,-0.1,,,93,85,191,146,,,377,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444038970,"12 Jun 2019, 11:42:49",Lunch Run,Run,,1857,6.43,174,40,FALSE,,New Balance 880v7 Jan18,activities/2597382916.fit.gz,69.9,,,1774,6438.7,8.8,,286,277,16.1,25.2,5,0,,,93,86,174,151,,,426,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460032801,"15 Jun 2019, 12:11:22",Afternoon Run,Run,,763,2.6,173,9,FALSE,,New Balance 880v7 Jan18,activities/2613939155.fit.gz,69.9,,,763,2607.2,4.1,,,,,,0,0,,,84,81,173,134,,,147,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460032903,"18 Jun 2019, 11:41:59",Lunch Run,Run,,2364,7.05,171,26,FALSE,,New Balance 880v7 Jan18,activities/2613939583.fit.gz,69.9,,,2038,7053.2,13.3,,487,432,14.9,27.9,8.3,0,,,90,82,171,135,,,457,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465574720,"20 Jun 2019, 12:12:46",Afternoon Run,Run,,1915,7.14,176,52,FALSE,,New Balance 880v7 Jan18,activities/2619648968.fit.gz,69.9,,,1890,7146.7,9.2,,267,289,16.2,29.3,10.6,0,,,91,85,176,155,,,476,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492660357,"30 Jun 2019, 09:04:32",Morning Run,Run,,2003,7.98,193,96,FALSE,,New Balance 880v7 Jan18,activities/2647684942.fit.gz,69.9,,2003,2003,7981.6,5.9,,100,91,13.1,19.5,2.8,0,,,100,87,193,169,,,564,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492660505,"30 Jun 2019, 10:56:22",Lunch Run,Run,,185,0.43,168,1,FALSE,,New Balance 880v7 Jan18,activities/2647685117.fit.gz,69.9,,185,83,432.2,6.4,,15,3,16.3,16.9,0.7,0,,,104,98,168,129,,,34,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514373878,"8 Jul 2019, 11:20:20",Lunch Run,Run,,2691,6.06,162,17,FALSE,,New Balance 880v7 Jan18,activities/2670046613.fit.gz,69.9,,2691,1860,6067.2,6.1,,254,230,16.1,26.6,13.6,0,,,121,82,162,131,,,362,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514396810,"1 Jul 2019, 11:50:08",Lunch Run,Run,,1812,6.23,165,38,FALSE,,New Balance 880v7 Jan18,activities/2670045977.fit.gz,69.9,,1812,1812,6229.1,4,,,,,,0,0,,,89,84,165,147,,,418,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2993324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
